   -5.172280    1.591565    0.109055
   -5.198978    1.509959    0.109992
   -5.224309    1.427957    0.110900
   -5.248267    1.345579    0.111779
   -5.270848    1.262848    0.112628
   -5.292048    1.179786    0.113448
   -5.311862    1.096416    0.114238
   -5.330287    1.012758    0.114999
   -5.347319    0.928836    0.115729
   -5.362955    0.844672    0.116429
   -5.377193    0.760287    0.117099
   -5.390030    0.675704    0.117738
   -5.401463    0.590945    0.118347
   -5.411492    0.506033    0.118924
   -5.420114    0.420989    0.119471
   -5.427328    0.335836    0.119987
   -5.433134    0.250595    0.120472
   -5.437531    0.165289    0.120925
   -5.440518    0.079941    0.121347
   -5.442096   -0.005428    0.121738
   -5.442265   -0.090796    0.122097
   -5.441025   -0.176140    0.122425
   -5.438379   -0.261438    0.122721
   -5.434326   -0.346670    0.122985
   -5.428869   -0.431811    0.123217
   -5.422009   -0.516841    0.123418
   -5.413750   -0.601737    0.123586
   -5.404092   -0.686478    0.123723
   -5.393040   -0.771042    0.123828
   -5.380596   -0.855407    0.123901
   -5.366763   -0.939551    0.123942
   -5.351546   -1.023453    0.123951
   -5.334948   -1.107091    0.123928
   -5.316974   -1.190443    0.123873
   -5.297628   -1.273488    0.123786
   -5.276916   -1.356204    0.123667
   -5.254842   -1.438571    0.123516
   -5.231413   -1.520567    0.123333
   -5.206633   -1.602170    0.123119
   -5.180510   -1.683359    0.122873
   -5.153049   -1.764114    0.122595
   -5.124257   -1.844413    0.122285
   -5.094141   -1.924236    0.121944
   -5.062709   -2.003562    0.121571
   -5.029968   -2.082369    0.121167
   -4.995926   -2.160638    0.120731
   -4.960592   -2.238348    0.120265
   -4.923973   -2.315478    0.119767
   -4.886079   -2.392009    0.119238
   -4.846918   -2.467920    0.118678
   -4.806501   -2.543190    0.118087
   -4.764836   -2.617801    0.117466
   -4.721933   -2.691732    0.116814
   -4.677804   -2.764963    0.116132
   -4.632458   -2.837475    0.115420
   -4.585905   -2.909249    0.114677
   -4.538158   -2.980264    0.113905
   -4.489228   -3.050502    0.113103
   -4.439126   -3.119945    0.112272
   -4.387864   -3.188572    0.111411
   -4.335455   -3.256365    0.110521
   -4.281911   -3.323305    0.109602
   -4.227244   -3.389375    0.108654
   -4.171468   -3.454555    0.107678
   -4.114597   -3.518828    0.106674
   -4.056643   -3.582176    0.105642
   -3.997622   -3.644580    0.104581
   -3.937546   -3.706023    0.103493
   -3.876431   -3.766488    0.102378
   -3.814291   -3.825958    0.101236
   -3.751142   -3.884415    0.100067
   -3.686999   -3.941842    0.098871
   -3.621876   -3.998222    0.097650
   -3.555791   -4.053540    0.096402
   -3.488759   -4.107779    0.095129
   -3.420797   -4.160922    0.093830
   -3.351921   -4.212954    0.092506
   -3.282149   -4.263859    0.091157
   -3.211497   -4.313622    0.089784
   -3.139984   -4.362227    0.088387
   -3.067626   -4.409659    0.086966
   -2.994442   -4.455904    0.085522
   -2.920450   -4.500946    0.084055
   -2.845669   -4.544772    0.082565
   -2.770118   -4.587368    0.081052
   -2.693815   -4.628719    0.079518
   -2.616780   -4.668812    0.077962
   -2.539032   -4.707634    0.076385
   -2.460592   -4.745171    0.074786
   -2.381479   -4.781412    0.073168
   -2.301714   -4.816343    0.071529
   -2.221317   -4.849951    0.069871
   -2.140309   -4.882226    0.068194
   -2.058711   -4.913156    0.066498
   -1.976545   -4.942728    0.064783
   -1.893832   -4.970932    0.063050
   -1.810593   -4.997758    0.061300
   -1.726851   -5.023194    0.059533
   -1.642628   -5.047231    0.057750
   -1.557946   -5.069859    0.055950
   -1.472829   -5.091068    0.054135
   -1.387298   -5.110849    0.052304
   -1.301378   -5.129193    0.050459
   -1.215090   -5.146092    0.048599
   -1.128460   -5.161537    0.046726
   -1.041510   -5.175521    0.044839
   -0.954264   -5.188037    0.042940
   -0.866747   -5.199076    0.041029
   -0.778983   -5.208633    0.039106
   -0.690996   -5.216702    0.037171
   -0.602811   -5.223275    0.035227
   -0.514453   -5.228348    0.033271
   -0.425947   -5.231915    0.031307
   -0.337318   -5.233972    0.029333
   -0.248591   -5.234514    0.027351
   -0.159793   -5.233537    0.025361
   -0.070947   -5.231037    0.023363
    0.017919   -5.227012    0.021359
    0.106779   -5.221459    0.019349
    0.195609   -5.214375    0.017332
    0.284381   -5.205758    0.015311
    0.373069   -5.195607    0.013285
    0.461647   -5.183921    0.011256
    0.550088   -5.170700    0.009222
    0.638365   -5.155942    0.007187
    0.726453   -5.139650    0.005149
    0.814323   -5.121822    0.003109
    0.901950   -5.102462    0.001069
    0.989306   -5.081570   -0.000972
    1.076365   -5.059148   -0.003012
    1.163098   -5.035200   -0.005052
    1.249480   -5.009728   -0.007090
    1.335482   -4.982736   -0.009126
    1.421078   -4.954228   -0.011159
    1.506241   -4.924210   -0.013189
    1.590943   -4.892685   -0.015214
    1.675158   -4.859660   -0.017235
    1.758857   -4.825141   -0.019251
    1.842014   -4.789134   -0.021261
    1.924601   -4.751648   -0.023264
    2.006592   -4.712688   -0.025260
    2.087960   -4.672264   -0.027248
    2.168677   -4.630385   -0.029228
    2.248716   -4.587059   -0.031198
    2.328052   -4.542296   -0.033159
    2.406656   -4.496107   -0.035109
    2.484502   -4.448503   -0.037048
    2.561564   -4.399494   -0.038976
    2.637816   -4.349093   -0.040891
    2.713231   -4.297312   -0.042793
    2.787782   -4.244164   -0.044682
    2.861445   -4.189663   -0.046556
    2.934192   -4.133822   -0.048416
    3.005999   -4.076656   -0.050260
    3.076841   -4.018180   -0.052088
    3.146691   -3.958410   -0.053899
    3.215525   -3.897362   -0.055692
    3.283318   -3.835053   -0.057468
    3.350046   -3.771499   -0.059225
    3.415684   -3.706718   -0.060963
    3.480209   -3.640729   -0.062681
    3.543597   -3.573550   -0.064378
    3.605824   -3.505201   -0.066054
    3.666867   -3.435701   -0.067709
    3.726703   -3.365071   -0.069341
    3.785311   -3.293331   -0.070951
    3.842667   -3.220502   -0.072537
    3.898751   -3.146607   -0.074098
    3.953540   -3.071667   -0.075636
    4.007015   -2.995706   -0.077148
    4.059153   -2.918745   -0.078635
    4.109936   -2.840810   -0.080095
    4.159343   -2.761924   -0.081528
    4.207355   -2.682112   -0.082934
    4.253954   -2.601399   -0.084312
    4.299120   -2.519809   -0.085662
    4.342836   -2.437370   -0.086983
    4.385084   -2.354107   -0.088275
    4.425847   -2.270047   -0.089536
    4.465110   -2.185217   -0.090768
    4.502855   -2.099645   -0.091968
    4.539068   -2.013358   -0.093137
    4.573734   -1.926385   -0.094275
    4.606838   -1.838754   -0.095380
    4.638366   -1.750494   -0.096452
    4.668306   -1.661635   -0.097492
    4.696644   -1.572205   -0.098498
    4.723370   -1.482236   -0.099470
    4.748470   -1.391757   -0.100408
    4.771935   -1.300798   -0.101312
    4.793754   -1.209391   -0.102180
    4.813917   -1.117566   -0.103013
    4.832416   -1.025354   -0.103811
    4.849242   -0.932788   -0.104573
    4.864387   -0.839899   -0.105298
    4.877845   -0.746718   -0.105987
    4.889609   -0.653278   -0.106639
    4.899674   -0.559610   -0.107254
    4.908033   -0.465748   -0.107832
    4.914684   -0.371724   -0.108372
    4.919621   -0.277570   -0.108875
    4.922843   -0.183320   -0.109339
    4.924346   -0.089005   -0.109765
    4.924129    0.005340   -0.110153
    4.922192    0.099684   -0.110502
    4.918533    0.193993   -0.110813
    4.913153    0.288234   -0.111085
    4.906054    0.382374   -0.111318
    4.897236    0.476380   -0.111513
    4.886704    0.570220   -0.111668
    4.874458    0.663859   -0.111784
    4.860505    0.757266   -0.111860
    4.844848    0.850407   -0.111898
    4.827492    0.943251   -0.111896
    4.808443    1.035763   -0.111855
    4.787709    1.127913   -0.111775
    4.765296    1.219666   -0.111656
    4.741212    1.310993   -0.111497
    4.715466    1.401859   -0.111300
    4.688067    1.492235   -0.111063
    4.659025    1.582087   -0.110788
    4.628352    1.671386   -0.110474
    4.596058    1.760099   -0.110121
    4.562155    1.848195   -0.109729
    4.526655    1.935646   -0.109299
    4.489573    2.022419   -0.108831
    4.450922    2.108486   -0.108325
    4.410716    2.193816   -0.107781
    4.368970    2.278380   -0.107199
    4.325700    2.362149   -0.106580
    4.280923    2.445095   -0.105924
    4.234654    2.527190   -0.105231
