   -5.172280    1.591565    0.000000
   -5.234870    1.392251    0.000000
   -5.289316    1.190771    0.000000
   -5.335555    0.987444    0.000000
   -5.373537    0.782589    0.000000
   -5.403220    0.576525    0.000000
   -5.424576    0.369572    0.000000
   -5.437588    0.162051    0.000000
   -5.442248   -0.045719    0.000000
   -5.438560   -0.253418    0.000000
   -5.426539   -0.460730    0.000000
   -5.406211   -0.667336    0.000000
   -5.377613   -0.872921    0.000000
   -5.340792   -1.077172    0.000000
   -5.295805   -1.279775    0.000000
   -5.242721   -1.480422    0.000000
   -5.181618   -1.678805    0.000000
   -5.112587   -1.874619    0.000000
   -5.035727   -2.067562    0.000000
   -4.951148   -2.257336    0.000000
   -4.858970   -2.443645    0.000000
   -4.759324   -2.626199    0.000000
   -4.652351   -2.804710    0.000000
   -4.538203   -2.978895    0.000000
   -4.417040   -3.148475    0.000000
   -4.289034   -3.313178    0.000000
   -4.154366   -3.472734    0.000000
   -4.013226   -3.626881    0.000000
   -3.865818   -3.775362    0.000000
   -3.712350   -3.917926    0.000000
   -3.553045   -4.054329    0.000000
   -3.388131   -4.184333    0.000000
   -3.217850   -4.307707    0.000000
   -3.042450   -4.424229    0.000000
   -2.862191   -4.533685    0.000000
   -2.677339   -4.635867    0.000000
   -2.488173   -4.730578    0.000000
   -2.294978   -4.817628    0.000000
   -2.098048   -4.896839    0.000000
   -1.897687   -4.968042    0.000000
   -1.694207   -5.031078    0.000000
   -1.487926   -5.085799    0.000000
   -1.279173   -5.132067    0.000000
   -1.068281   -5.169759    0.000000
   -0.855595   -5.198762    0.000000
   -0.641462   -5.218975    0.000000
   -0.426237   -5.230312    0.000000
   -0.210284   -5.232700    0.000000
    0.006032   -5.226078    0.000000
    0.222337   -5.210403    0.000000
    0.438255   -5.185645    0.000000
    0.653403   -5.151790    0.000000
    0.867398   -5.108838    0.000000
    1.079852   -5.056808    0.000000
    1.290374   -4.995733    0.000000
    1.498574   -4.925666    0.000000
    1.704058   -4.846674    0.000000
    1.906435   -4.758845    0.000000
    2.105313   -4.662282    0.000000
    2.300303   -4.557107    0.000000
    2.491017   -4.443461    0.000000
    2.677071   -4.321503    0.000000
    2.858086   -4.191412    0.000000
    3.033688   -4.053382    0.000000
    3.203510   -3.907630    0.000000
    3.367193   -3.754388    0.000000
    3.524383   -3.593908    0.000000
    3.674742   -3.426460    0.000000
    3.817936   -3.252333    0.000000
    3.953647   -3.071831    0.000000
    4.081569   -2.885277    0.000000
    4.201409   -2.693010    0.000000
    4.312890   -2.495385    0.000000
    4.415750   -2.292773    0.000000
    4.509746   -2.085558    0.000000
    4.594651   -1.874138    0.000000
    4.670258   -1.658926    0.000000
    4.736379   -1.440345    0.000000
    4.792847   -1.218828    0.000000
    4.839516   -0.994819    0.000000
    4.876264   -0.768770    0.000000
    4.902988   -0.541142    0.000000
    4.919611   -0.312398    0.000000
    4.926080   -0.083010    0.000000
    4.922363    0.146550    0.000000
    4.908454    0.375807    0.000000
    4.884371    0.604284    0.000000
    4.850158    0.831509    0.000000
    4.805880    1.057007    0.000000
    4.751629    1.280313    0.000000
    4.687518    1.500961    0.000000
    4.613688    1.718498    0.000000
    4.530297    1.932473    0.000000
    4.437531    2.142449    0.000000
    4.335594    2.347998    0.000000
    4.224714    2.548702    0.000000
    4.105136    2.744160    0.000000
    3.977127    2.933983    0.000000
    3.840972    3.117795    0.000000
    3.696972    3.295240    0.000000
    3.545447    3.465977    0.000000
    3.386729    3.629682    0.000000
    3.221166    3.786052    0.000000
    3.049118    3.934799    0.000000
    2.870958    4.075660    0.000000
    2.687069    4.208386    0.000000
    2.497843    4.332753    0.000000
    2.303678    4.448556    0.000000
    2.104983    4.555609    0.000000
    1.902170    4.653749    0.000000
    1.695655    4.742834    0.000000
    1.485859    4.822741    0.000000
    1.273205    4.893369    0.000000
    1.058114    4.954637    0.000000
    0.841012    5.006484    0.000000
    0.622321    5.048870    0.000000
    0.402460    5.081772    0.000000
    0.181849    5.105188    0.000000
   -0.039100    5.119135    0.000000
   -0.259977    5.123647    0.000000
   -0.480378    5.118776    0.000000
   -0.699905    5.104592    0.000000
   -0.918166    5.081179    0.000000
   -1.134778    5.048640    0.000000
   -1.349366    5.007091    0.000000
   -1.561560    4.956664    0.000000
   -1.771003    4.897504    0.000000
   -1.977347    4.829771    0.000000
   -2.180250    4.753636    0.000000
   -2.379384    4.669283    0.000000
   -2.574431    4.576908    0.000000
   -2.765081    4.476718    0.000000
   -2.951039    4.368930    0.000000
   -3.132017    4.253770    0.000000
   -3.307741    4.131474    0.000000
   -3.477947    4.002287    0.000000
   -3.642385    3.866461    0.000000
   -3.800814    3.724257    0.000000
   -3.953006    3.575941    0.000000
   -4.098743    3.421787    0.000000
   -4.237823    3.262074    0.000000
   -4.370052    3.097088    0.000000
   -4.495248    2.927118    0.000000
   -4.613244    2.752459    0.000000
   -4.723881    2.573410    0.000000
   -4.827015    2.390273    0.000000
   -4.922511    2.203354    0.000000
   -5.010248    2.012962    0.000000
   -5.090115    1.819408    0.000000
   -5.162013    1.623006    0.000000
   -5.225855    1.424070    0.000000
   -5.281565    1.222919    0.000000
   -5.329079    1.019870    0.000000
   -5.368344    0.815243    0.000000
   -5.399316    0.609356    0.000000
   -5.421967    0.402529    0.000000
   -5.436275    0.195084    0.000000
   -5.442233   -0.012661    0.000000
   -5.439842   -0.220387    0.000000
   -5.429115   -0.427775    0.000000
   -5.410078   -0.634508    0.000000
   -5.382763   -0.840271    0.000000
   -5.347217   -1.044748    0.000000
   -5.303495   -1.247628    0.000000
   -5.251665   -1.448601    0.000000
   -5.191803   -1.647358    0.000000
   -5.123997   -1.843595    0.000000
   -5.048345   -2.037008    0.000000
   -4.964956   -2.227300    0.000000
   -4.873947   -2.414173    0.000000
   -4.775449   -2.597337    0.000000
   -4.669600   -2.776503    0.000000
   -4.556550   -2.951387    0.000000
   -4.436458   -3.121710    0.000000
   -4.309495   -3.287197    0.000000
   -4.175839   -3.447580    0.000000
   -4.035680   -3.602594    0.000000
   -3.889219   -3.751982    0.000000
   -3.736663   -3.895491    0.000000
   -3.578233   -4.032875    0.000000
   -3.414158   -4.163897    0.000000
   -3.244675   -4.288324    0.000000
   -3.070033   -4.405931    0.000000
   -2.890488   -4.516504    0.000000
   -2.706308   -4.619834    0.000000
   -2.517769   -4.715721    0.000000
   -2.325154   -4.803975    0.000000
   -2.128757   -4.884416    0.000000
   -1.928880   -4.956872    0.000000
   -1.725834   -5.021182    0.000000
   -1.519936   -5.077198    0.000000
   -1.311514   -5.124780    0.000000
   -1.100901   -5.163802    0.000000
   -0.888439   -5.194149    0.000000
   -0.674475   -5.215718    0.000000
   -0.459365   -5.228422    0.000000
   -0.243470   -5.232184    0.000000
   -0.027155   -5.226942    0.000000
    0.189207   -5.212651    0.000000
    0.405239   -5.189277    0.000000
    0.620560   -5.156804    0.000000
    0.834787   -5.115231    0.000000
    1.047531   -5.064574    0.000000
    1.258402   -5.004863    0.000000
    1.467009   -4.936148    0.000000
    1.672960   -4.858495    0.000000
    1.875862   -4.771987    0.000000
    2.075323   -4.676726    0.000000
    2.270953   -4.572832    0.000000
    2.462364   -4.460442    0.000000
    2.649171   -4.339712    0.000000
    2.830995   -4.210819    0.000000
    3.007460   -4.073955    0.000000
    3.178197   -3.929334    0.000000
    3.342847   -3.777184    0.000000
    3.501055   -3.617757    0.000000
    3.652478   -3.451319    0.000000
    3.796785   -3.278156    0.000000
