2457390.208333333, A.D. 2016-Jan-02 17:00:00.0000,  2.470101335668614E-01,  2.071148015421019E-01, -5.672145359814087E-03,
2457390.250000000, A.D. 2016-Jan-02 18:00:00.0000,  2.460204724826689E-01,  2.080587936789528E-01, -5.504237053086389E-03,
2457390.291666667, A.D. 2016-Jan-02 19:00:00.0000,  2.450269583228356E-01,  2.089994994960719E-01, -5.336243776678211E-03,
2457390.333333333, A.D. 2016-Jan-02 20:00:00.0000,  2.440296016234263E-01,  2.099368995085100E-01, -5.168168089337927E-03,
2457390.375000000, A.D. 2016-Jan-02 21:00:00.0000,  2.430284130456877E-01,  2.108709742608305E-01, -5.000012558887153E-03,
2457390.416666667, A.D. 2016-Jan-02 22:00:00.0000,  2.420234033761389E-01,  2.118017043281097E-01, -4.831779762147398E-03,
2457390.458333333, A.D. 2016-Jan-02 23:00:00.0000,  2.410145835266530E-01,  2.127290703169398E-01, -4.663472284865391E-03,
2457390.500000000, A.D. 2016-Jan-03 00:00:00.0000,  2.400019645345293E-01,  2.136530528664367E-01, -4.495092721637582E-03,
2457390.541666667, A.D. 2016-Jan-03 01:00:00.0000,  2.389855575625568E-01,  2.145736326492504E-01, -4.326643675833258E-03,
2457390.583333333, A.D. 2016-Jan-03 02:00:00.0000,  2.379653738990669E-01,  2.154907903725803E-01, -4.158127759516520E-03,
2457390.625000000, A.D. 2016-Jan-03 03:00:00.0000,  2.369414249579785E-01,  2.164045067791917E-01, -3.989547593367199E-03,
2457390.666666667, A.D. 2016-Jan-03 04:00:00.0000,  2.359137222788318E-01,  2.173147626484387E-01, -3.820905806600666E-03,
2457390.708333333, A.D. 2016-Jan-03 05:00:00.0000,  2.348822775268139E-01,  2.182215387972876E-01, -3.652205036886187E-03,
2457390.750000000, A.D. 2016-Jan-03 06:00:00.0000,  2.338471024927735E-01,  2.191248160813449E-01, -3.483447930264599E-03,
2457390.791666667, A.D. 2016-Jan-03 07:00:00.0000,  2.328082090932271E-01,  2.200245753958878E-01, -3.314637141064462E-03,
2457390.833333333, A.D. 2016-Jan-03 08:00:00.0000,  2.317656093703537E-01,  2.209207976768979E-01, -3.145775331817260E-03,
2457390.875000000, A.D. 2016-Jan-03 09:00:00.0000,  2.307193154919819E-01,  2.218134639020979E-01, -2.976865173171393E-03,
2457390.916666667, A.D. 2016-Jan-03 10:00:00.0000,  2.296693397515644E-01,  2.227025550919901E-01, -2.807909343805007E-03,
2457390.958333333, A.D. 2016-Jan-03 11:00:00.0000,  2.286156945681446E-01,  2.235880523108988E-01, -2.638910530337830E-03,
2457391.000000000, A.D. 2016-Jan-03 12:00:00.0000,  2.275583924863120E-01,  2.244699366680141E-01, -2.469871427241658E-03,
2457391.041666667, A.D. 2016-Jan-03 13:00:00.0000,  2.264974461761473E-01,  2.253481893184389E-01, -2.300794736749951E-03,
2457391.083333333, A.D. 2016-Jan-03 14:00:00.0000,  2.254328684331586E-01,  2.262227914642374E-01, -2.131683168766067E-03,
2457391.125000000, A.D. 2016-Jan-03 15:00:00.0000,  2.243646721782054E-01,  2.270937243554866E-01, -1.962539440770630E-03,
2457391.166666667, A.D. 2016-Jan-03 16:00:00.0000,  2.232928704574136E-01,  2.279609692913291E-01, -1.793366277727470E-03,
2457391.208333333, A.D. 2016-Jan-03 17:00:00.0000,  2.222174764420795E-01,  2.288245076210283E-01, -1.624166411988802E-03,
2457391.250000000, A.D. 2016-Jan-03 18:00:00.0000,  2.211385034285640E-01,  2.296843207450253E-01, -1.454942583198985E-03,
2457391.291666667, A.D. 2016-Jan-03 19:00:00.0000,  2.200559648381750E-01,  2.305403901159971E-01, -1.285697538197361E-03,
2457391.333333333, A.D. 2016-Jan-03 20:00:00.0000,  2.189698742170404E-01,  2.313926972399174E-01, -1.116434030919976E-03,
2457391.375000000, A.D. 2016-Jan-03 21:00:00.0000,  2.178802452359701E-01,  2.322412236771173E-01, -9.471548223000578E-04,
2457391.416666667, A.D. 2016-Jan-03 22:00:00.0000,  2.167870916903070E-01,  2.330859510433489E-01, -7.778626801676768E-04,
2457391.458333333, A.D. 2016-Jan-03 23:00:00.0000,  2.156904274997674E-01,  2.339268610108492E-01, -6.085603791480178E-04,
2457391.500000000, A.D. 2016-Jan-04 00:00:00.0000,  2.145902667082711E-01,  2.347639353094049E-01, -4.392507005587862E-04,
2457391.541666667, A.D. 2016-Jan-04 01:00:00.0000,  2.134866234837598E-01,  2.355971557274188E-01, -2.699364323065015E-04,
2457391.583333333, A.D. 2016-Jan-04 02:00:00.0000,  2.123795121180052E-01,  2.364265041129772E-01, -1.006203687816240E-04,
2457391.625000000, A.D. 2016-Jan-04 03:00:00.0000,  2.112689470264061E-01,  2.372519623749166E-01,  6.869468924725500E-05,
2457391.666666667, A.D. 2016-Jan-04 04:00:00.0000,  2.101549427477744E-01,  2.380735124838922E-01,  2.380059347403045E-04,
2457391.708333333, A.D. 2016-Jan-04 05:00:00.0000,  2.090375139441097E-01,  2.388911364734473E-01,  4.073105544945165E-04,
2457391.750000000, A.D. 2016-Jan-04 06:00:00.0000,  2.079166754003642E-01,  2.397048164410809E-01,  5.766057292525153E-04,
2457391.791666667, A.D. 2016-Jan-04 07:00:00.0000,  2.067924420241942E-01,  2.405145345493178E-01,  7.458886338128110E-04,
2457391.833333333, A.D. 2016-Jan-04 08:00:00.0000,  2.056648288457032E-01,  2.413202730267773E-01,  9.151564371407636E-04,
2457391.875000000, A.D. 2016-Jan-04 09:00:00.0000,  2.045338510171714E-01,  2.421220141692424E-01,  1.084406302480492E-03,
2457391.916666667, A.D. 2016-Jan-04 10:00:00.0000,  2.033995238127757E-01,  2.429197403407282E-01,  1.253635387468253E-03,
2457391.958333333, A.D. 2016-Jan-04 11:00:00.0000,  2.022618626282973E-01,  2.437134339745509E-01,  1.422840844246281E-03,
2457392.000000000, A.D. 2016-Jan-04 12:00:00.0000,  2.011208829808191E-01,  2.445030775743949E-01,  1.592019819577961E-03,
2457392.041666667, A.D. 2016-Jan-04 13:00:00.0000,  1.999766005084105E-01,  2.452886537153809E-01,  1.761169454963870E-03,
2457392.083333333, A.D. 2016-Jan-04 14:00:00.0000,  1.988290309698026E-01,  2.460701450451317E-01,  1.930286886758794E-03,
2457392.125000000, A.D. 2016-Jan-04 15:00:00.0000,  1.976781902440503E-01,  2.468475342848380E-01,  2.099369246289709E-03,
2457392.166666667, A.D. 2016-Jan-04 16:00:00.0000,  1.965240943301843E-01,  2.476208042303226E-01,  2.268413659974760E-03,
2457392.208333333, A.D. 2016-Jan-04 17:00:00.0000,  1.953667593468511E-01,  2.483899377531043E-01,  2.437417249443039E-03,
2457392.250000000, A.D. 2016-Jan-04 18:00:00.0000,  1.942062015319419E-01,  2.491549178014586E-01,  2.606377131655635E-03,
2457392.291666667, A.D. 2016-Jan-04 19:00:00.0000,  1.930424372422096E-01,  2.499157274014793E-01,  2.775290419027069E-03,
2457392.333333333, A.D. 2016-Jan-04 20:00:00.0000,  1.918754829528753E-01,  2.506723496581363E-01,  2.944154219548345E-03,
2457392.375000000, A.D. 2016-Jan-04 21:00:00.0000,  1.907053552572224E-01,  2.514247677563332E-01,  3.112965636910059E-03,
2457392.416666667, A.D. 2016-Jan-04 22:00:00.0000,  1.895320708661798E-01,  2.521729649619620E-01,  3.281721770627285E-03,
2457392.458333333, A.D. 2016-Jan-04 23:00:00.0000,  1.883556466078935E-01,  2.529169246229558E-01,  3.450419716164669E-03,
2457392.500000000, A.D. 2016-Jan-05 00:00:00.0000,  1.871760994272866E-01,  2.536566301703404E-01,  3.619056565062649E-03,
2457392.541666667, A.D. 2016-Jan-05 01:00:00.0000,  1.859934463856087E-01,  2.543920651192819E-01,  3.787629405064562E-03,
2457392.583333333, A.D. 2016-Jan-05 02:00:00.0000,  1.848077046599725E-01,  2.551232130701322E-01,  3.956135320244657E-03,
2457392.625000000, A.D. 2016-Jan-05 03:00:00.0000,  1.836188915428796E-01,  2.558500577094721E-01,  4.124571391136474E-03,
2457392.666666667, A.D. 2016-Jan-05 04:00:00.0000,  1.824270244417343E-01,  2.565725828111519E-01,  4.292934694862847E-03,
2457392.708333333, A.D. 2016-Jan-05 05:00:00.0000,  1.812321208783477E-01,  2.572907722373294E-01,  4.461222305266045E-03,
2457392.750000000, A.D. 2016-Jan-05 06:00:00.0000,  1.800341984884282E-01,  2.580046099395037E-01,  4.629431293038973E-03,
2457392.791666667, A.D. 2016-Jan-05 07:00:00.0000,  1.788332750210617E-01,  2.587140799595466E-01,  4.797558725857285E-03,
2457392.833333333, A.D. 2016-Jan-05 08:00:00.0000,  1.776293683381805E-01,  2.594191664307297E-01,  4.965601668511846E-03,
2457392.875000000, A.D. 2016-Jan-05 09:00:00.0000,  1.764224964140197E-01,  2.601198535787486E-01,  5.133557183042320E-03,
2457392.916666667, A.D. 2016-Jan-05 10:00:00.0000,  1.752126773345638E-01,  2.608161257227438E-01,  5.301422328871554E-03,
2457392.958333333, A.D. 2016-Jan-05 11:00:00.0000,  1.739999292969805E-01,  2.615079672763159E-01,  5.469194162940299E-03,
2457393.000000000, A.D. 2016-Jan-05 12:00:00.0000,  1.727842706090440E-01,  2.621953627485397E-01,  5.636869739842896E-03,
2457393.041666667, A.D. 2016-Jan-05 13:00:00.0000,  1.715657196885463E-01,  2.628782967449709E-01,  5.804446111963849E-03,
2457393.083333333, A.D. 2016-Jan-05 14:00:00.0000,  1.703442950626982E-01,  2.635567539686514E-01,  5.971920329614614E-03,
2457393.125000000, A.D. 2016-Jan-05 15:00:00.0000,  1.691200153675180E-01,  2.642307192211082E-01,  6.139289441171485E-03,
2457393.166666667, A.D. 2016-Jan-05 16:00:00.0000,  1.678928993472095E-01,  2.649001774033484E-01,  6.306550493213889E-03,
2457393.208333333, A.D. 2016-Jan-05 17:00:00.0000,  1.666629658535282E-01,  2.655651135168497E-01,  6.473700530663489E-03,
2457393.250000000, A.D. 2016-Jan-05 18:00:00.0000,  1.654302338451378E-01,  2.662255126645457E-01,  6.640736596923732E-03,
2457393.291666667, A.D. 2016-Jan-05 19:00:00.0000,  1.641947223869533E-01,  2.668813600518057E-01,  6.807655734020162E-03,
2457393.333333333, A.D. 2016-Jan-05 20:00:00.0000,  1.629564506494749E-01,  2.675326409874102E-01,  6.974454982741253E-03,
2457393.375000000, A.D. 2016-Jan-05 21:00:00.0000,  1.617154379081104E-01,  2.681793408845206E-01,  7.141131382779836E-03,
2457393.416666667, A.D. 2016-Jan-05 22:00:00.0000,  1.604717035424852E-01,  2.688214452616431E-01,  7.307681972875036E-03,
2457393.458333333, A.D. 2016-Jan-05 23:00:00.0000,  1.592252670357437E-01,  2.694589397435878E-01,  7.474103790954954E-03,
2457393.500000000, A.D. 2016-Jan-06 00:00:00.0000,  1.579761479738379E-01,  2.700918100624207E-01,  7.640393874279522E-03,
2457393.541666667, A.D. 2016-Jan-06 01:00:00.0000,  1.567243660448055E-01,  2.707200420584115E-01,  7.806549259584245E-03,
2457393.583333333, A.D. 2016-Jan-06 02:00:00.0000,  1.554699410380380E-01,  2.713436216809734E-01,  7.972566983224202E-03,
2457393.625000000, A.D. 2016-Jan-06 03:00:00.0000,  1.542128928435371E-01,  2.719625349895982E-01,  8.138444081318585E-03,
2457393.666666667, A.D. 2016-Jan-06 04:00:00.0000,  1.529532414511605E-01,  2.725767681547842E-01,  8.304177589895758E-03,
2457393.708333333, A.D. 2016-Jan-06 05:00:00.0000,  1.516910069498576E-01,  2.731863074589579E-01,  8.469764545038658E-03,
2457393.750000000, A.D. 2016-Jan-06 06:00:00.0000,  1.504262095268944E-01,  2.737911392973889E-01,  8.635201983030732E-03,
2457393.791666667, A.D. 2016-Jan-06 07:00:00.0000,  1.491588694670671E-01,  2.743912501790978E-01,  8.800486940502200E-03,
2457393.833333333, A.D. 2016-Jan-06 08:00:00.0000,  1.478890071519064E-01,  2.749866267277578E-01,  8.965616454576730E-03,
2457393.875000000, A.D. 2016-Jan-06 09:00:00.0000,  1.466166430588708E-01,  2.755772556825882E-01,  9.130587563018466E-03,
2457393.916666667, A.D. 2016-Jan-06 10:00:00.0000,  1.453417977605295E-01,  2.761631238992417E-01,  9.295397304379581E-03,
2457393.958333333, A.D. 2016-Jan-06 11:00:00.0000,  1.440644919237352E-01,  2.767442183506834E-01,  9.460042718147828E-03,
2457394.000000000, A.D. 2016-Jan-06 12:00:00.0000,  1.427847463087870E-01,  2.773205261280631E-01,  9.624520844894735E-03,
2457394.041666667, A.D. 2016-Jan-06 13:00:00.0000,  1.415025817685824E-01,  2.778920344415790E-01,  9.788828726423953E-03,
2457394.083333333, A.D. 2016-Jan-06 14:00:00.0000,  1.402180192477601E-01,  2.784587306213347E-01,  9.952963405919845E-03,
2457394.125000000, A.D. 2016-Jan-06 15:00:00.0000,  1.389310797818329E-01,  2.790206021181873E-01,  1.011692192809655E-02,
2457394.166666667, A.D. 2016-Jan-06 16:00:00.0000,  1.376417844963096E-01,  2.795776365045878E-01,  1.028070133934695E-02,
2457394.208333333, A.D. 2016-Jan-06 17:00:00.0000,  1.363501546058085E-01,  2.801298214754134E-01,  1.044429868789214E-02,
2457394.250000000, A.D. 2016-Jan-06 18:00:00.0000,  1.350562114131607E-01,  2.806771448487914E-01,  1.060771102393105E-02,
2457394.291666667, A.D. 2016-Jan-06 19:00:00.0000,  1.337599763085033E-01,  2.812195945669144E-01,  1.077093539979018E-02,
2457394.333333333, A.D. 2016-Jan-06 20:00:00.0000,  1.324614707683640E-01,  2.817571586968470E-01,  1.093396887007354E-02,
2457394.375000000, A.D. 2016-Jan-06 21:00:00.0000,  1.311607163547358E-01,  2.822898254313241E-01,  1.109680849181272E-02,
2457394.416666667, A.D. 2016-Jan-06 22:00:00.0000,  1.298577347141421E-01,  2.828175830895396E-01,  1.125945132461712E-02,
2457394.458333333, A.D. 2016-Jan-06 23:00:00.0000,  1.285525475766934E-01,  2.833404201179268E-01,  1.142189443082441E-02,
2457394.500000000, A.D. 2016-Jan-07 00:00:00.0000,  1.272451767551342E-01,  2.838583250909292E-01,  1.158413487565066E-02,
2457394.541666667, A.D. 2016-Jan-07 01:00:00.0000,  1.259356441438812E-01,  2.843712867117624E-01,  1.174616972734109E-02,
2457394.583333333, A.D. 2016-Jan-07 02:00:00.0000,  1.246239717180524E-01,  2.848792938131665E-01,  1.190799605732054E-02,
2457394.625000000, A.D. 2016-Jan-07 03:00:00.0000,  1.233101815324879E-01,  2.853823353581483E-01,  1.206961094034387E-02,
2457394.666666667, A.D. 2016-Jan-07 04:00:00.0000,  1.219942957207612E-01,  2.858804004407158E-01,  1.223101145464681E-02,
2457394.708333333, A.D. 2016-Jan-07 05:00:00.0000,  1.206763364941828E-01,  2.863734782866001E-01,  1.239219468209631E-02,
2457394.750000000, A.D. 2016-Jan-07 06:00:00.0000,  1.193563261407949E-01,  2.868615582539703E-01,  1.255315770834121E-02,
2457394.791666667, A.D. 2016-Jan-07 07:00:00.0000,  1.180342870243574E-01,  2.873446298341362E-01,  1.271389762296258E-02,
2457394.833333333, A.D. 2016-Jan-07 08:00:00.0000,  1.167102415833265E-01,  2.878226826522426E-01,  1.287441151962428E-02,
2457394.875000000, A.D. 2016-Jan-07 09:00:00.0000,  1.153842123298246E-01,  2.882957064679522E-01,  1.303469649622325E-02,
2457394.916666667, A.D. 2016-Jan-07 10:00:00.0000,  1.140562218486026E-01,  2.887636911761182E-01,  1.319474965503968E-02,
2457394.958333333, A.D. 2016-Jan-07 11:00:00.0000,  1.127262927959936E-01,  2.892266268074479E-01,  1.335456810288702E-02,
2457395.000000000, A.D. 2016-Jan-07 12:00:00.0000,  1.113944478988597E-01,  2.896845035291535E-01,  1.351414895126217E-02,
2457395.041666667, A.D. 2016-Jan-07 13:00:00.0000,  1.100607099535313E-01,  2.901373116455948E-01,  1.367348931649501E-02,
2457395.083333333, A.D. 2016-Jan-07 14:00:00.0000,  1.087251018247374E-01,  2.905850415989085E-01,  1.383258631989794E-02,
2457395.125000000, A.D. 2016-Jan-07 15:00:00.0000,  1.073876464445307E-01,  2.910276839696287E-01,  1.399143708791544E-02,
2457395.166666667, A.D. 2016-Jan-07 16:00:00.0000,  1.060483668112037E-01,  2.914652294772958E-01,  1.415003875227311E-02,
2457395.208333333, A.D. 2016-Jan-07 17:00:00.0000,  1.047072859881989E-01,  2.918976689810536E-01,  1.430838845012637E-02,
2457395.250000000, A.D. 2016-Jan-07 18:00:00.0000,  1.033644271030108E-01,  2.923249934802367E-01,  1.446648332420938E-02,
2457395.291666667, A.D. 2016-Jan-07 19:00:00.0000,  1.020198133460827E-01,  2.927471941149454E-01,  1.462432052298304E-02,
2457395.333333333, A.D. 2016-Jan-07 20:00:00.0000,  1.006734679696954E-01,  2.931642621666093E-01,  1.478189720078316E-02,
2457395.375000000, A.D. 2016-Jan-07 21:00:00.0000,  9.932541428684988E-02,  2.935761890585410E-01,  1.493921051796807E-02,
2457395.416666667, A.D. 2016-Jan-07 22:00:00.0000,  9.797567567014384E-02,  2.939829663564760E-01,  1.509625764106590E-02,
2457395.458333333, A.D. 2016-Jan-07 23:00:00.0000,  9.662427555064154E-02,  2.943845857691026E-01,  1.525303574292161E-02,
2457395.500000000, A.D. 2016-Jan-08 00:00:00.0000,  9.527123741673767E-02,  2.947810391485798E-01,  1.540954200284331E-02,
2457395.541666667, A.D. 2016-Jan-08 01:00:00.0000,  9.391658481301536E-02,  2.951723184910430E-01,  1.556577360674864E-02,
2457395.583333333, A.D. 2016-Jan-08 02:00:00.0000,  9.256034133909818E-02,  2.955584159370981E-01,  1.572172774731026E-02,
2457395.625000000, A.D. 2016-Jan-08 03:00:00.0000,  9.120253064849669E-02,  2.959393237723038E-01,  1.587740162410124E-02,
2457395.666666667, A.D. 2016-Jan-08 04:00:00.0000,  8.984317644744909E-02,  2.963150344276418E-01,  1.603279244373972E-02,
2457395.708333333, A.D. 2016-Jan-08 05:00:00.0000,  8.848230249375688E-02,  2.966855404799744E-01,  1.618789742003309E-02,
2457395.750000000, A.D. 2016-Jan-08 06:00:00.0000,  8.711993259561508E-02,  2.970508346524909E-01,  1.634271377412200E-02,
2457395.791666667, A.D. 2016-Jan-08 07:00:00.0000,  8.575609061043733E-02,  2.974109098151412E-01,  1.649723873462333E-02,
2457395.833333333, A.D. 2016-Jan-08 08:00:00.0000,  8.439080044367625E-02,  2.977657589850567E-01,  1.665146953777292E-02,
2457395.875000000, A.D. 2016-Jan-08 09:00:00.0000,  8.302408604763881E-02,  2.981153753269599E-01,  1.680540342756781E-02,
2457395.916666667, A.D. 2016-Jan-08 10:00:00.0000,  8.165597142029722E-02,  2.984597521535605E-01,  1.695903765590755E-02,
2457395.958333333, A.D. 2016-Jan-08 11:00:00.0000,  8.028648060409536E-02,  2.987988829259397E-01,  1.711236948273515E-02,
2457396.000000000, A.D. 2016-Jan-08 12:00:00.0000,  7.891563768475085E-02,  2.991327612539218E-01,  1.726539617617735E-02,
2457396.041666667, A.D. 2016-Jan-08 13:00:00.0000,  7.754346679005297E-02,  2.994613808964329E-01,  1.741811501268431E-02,
2457396.083333333, A.D. 2016-Jan-08 14:00:00.0000,  7.616999208865666E-02,  2.997847357618473E-01,  1.757052327716836E-02,
2457396.125000000, A.D. 2016-Jan-08 15:00:00.0000,  7.479523778887266E-02,  3.001028199083212E-01,  1.772261826314247E-02,
2457396.166666667, A.D. 2016-Jan-08 16:00:00.0000,  7.341922813745393E-02,  3.004156275441132E-01,  1.787439727285760E-02,
2457396.208333333, A.D. 2016-Jan-08 17:00:00.0000,  7.204198741837867E-02,  3.007231530278927E-01,  1.802585761743971E-02,
2457396.250000000, A.D. 2016-Jan-08 18:00:00.0000,  7.066353995162997E-02,  3.010253908690347E-01,  1.817699661702572E-02,
2457396.291666667, A.D. 2016-Jan-08 19:00:00.0000,  6.928391009197221E-02,  3.013223357279024E-01,  1.832781160089882E-02,
2457396.333333333, A.D. 2016-Jan-08 20:00:00.0000,  6.790312222772452E-02,  3.016139824161163E-01,  1.847829990762311E-02,
2457396.375000000, A.D. 2016-Jan-08 21:00:00.0000,  6.652120077953139E-02,  3.019003258968108E-01,  1.862845888517721E-02,
2457396.416666667, A.D. 2016-Jan-08 22:00:00.0000,  6.513817019913054E-02,  3.021813612848775E-01,  1.877828589108733E-02,
2457396.458333333, A.D. 2016-Jan-08 23:00:00.0000,  6.375405496811837E-02,  3.024570838471958E-01,  1.892777829255929E-02,
2457396.500000000, A.D. 2016-Jan-09 00:00:00.0000,  6.236887959671293E-02,  3.027274890028497E-01,  1.907693346660965E-02,
2457396.541666667, A.D. 2016-Jan-09 01:00:00.0000,  6.098266862251481E-02,  3.029925723233328E-01,  1.922574880019642E-02,
2457396.583333333, A.D. 2016-Jan-09 02:00:00.0000,  5.959544660926596E-02,  3.032523295327388E-01,  1.937422169034810E-02,
2457396.625000000, A.D. 2016-Jan-09 03:00:00.0000,  5.820723814560665E-02,  3.035067565079398E-01,  1.952234954429264E-02,
2457396.666666667, A.D. 2016-Jan-09 04:00:00.0000,  5.681806784383080E-02,  3.037558492787515E-01,  1.967012977958484E-02,
2457396.708333333, A.D. 2016-Jan-09 05:00:00.0000,  5.542796033863970E-02,  3.039996040280841E-01,  1.981755982423341E-02,
2457396.750000000, A.D. 2016-Jan-09 06:00:00.0000,  5.403694028589451E-02,  3.042380170920815E-01,  1.996463711682629E-02,
2457396.791666667, A.D. 2016-Jan-09 07:00:00.0000,  5.264503236136740E-02,  3.044710849602468E-01,  2.011135910665592E-02,
2457396.833333333, A.D. 2016-Jan-09 08:00:00.0000,  5.125226125949186E-02,  3.046988042755538E-01,  2.025772325384277E-02,
2457396.875000000, A.D. 2016-Jan-09 09:00:00.0000,  4.985865169211201E-02,  3.049211718345469E-01,  2.040372702945828E-02,
2457396.916666667, A.D. 2016-Jan-09 10:00:00.0000,  4.846422838723135E-02,  3.051381845874258E-01,  2.054936791564661E-02,
2457396.958333333, A.D. 2016-Jan-09 11:00:00.0000,  4.706901608776092E-02,  3.053498396381188E-01,  2.069464340574556E-02,
2457397.000000000, A.D. 2016-Jan-09 12:00:00.0000,  4.567303955026714E-02,  3.055561342443424E-01,  2.083955100440604E-02,
